image,cultivar,file_path,is_exist,label_index
2017-06-14__14-31-05-561.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-14__14-31-05-561.png,True,8
2017-06-02__17-49-10-047.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-49-10-047.png,True,52
2017-06-21__13-02-02-761.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-02-02-761.png,True,1
2017-06-03__11-53-02-597.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-53-02-597.png,True,5
2017-06-04__14-02-28-364.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-02-28-364.png,True,18
2017-06-01__12-05-54-229.jpeg,PI_266927,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-05-54-229.png,True,30
2017-06-13__11-29-40-171.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-29-40-171.png,True,5
2017-06-19__17-34-41-422.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-19__17-34-41-422.png,True,32
2017-06-23__13-11-35-407.jpeg,PI_179749,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-11-35-407.png,True,28
2017-06-29__12-26-42-069.jpeg,PI_145626,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-26-42-069.png,True,47
2017-06-02__17-32-48-305.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-32-48-305.png,True,88
2017-06-01__12-04-36-912.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-04-36-912.png,True,42
2017-06-14__13-15-05-539.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-15-05-539.png,True,6
2017-06-09__12-16-06-614.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-16-06-614.png,True,38
2017-06-09__12-18-05-309.jpeg,PI_329256,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-18-05-309.png,True,48
2017-06-21__12-44-45-355.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-44-45-355.png,True,81
2017-06-26__18-15-53-975.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-26__18-15-53-975.png,True,31
2017-06-27__10-45-13-284.jpeg,PI_156487,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-45-13-284.png,True,89
2017-06-28__10-19-29-505.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-19-29-505.png,True,90
2017-06-02__18-15-53-013.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-15-53-013.png,True,7
2017-06-27__12-25-20-221.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-25-20-221.png,True,64
2017-06-26__18-09-35-405.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-26__18-09-35-405.png,True,71
2017-06-16__12-15-03-288.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-15-03-288.png,True,16
2017-06-16__11-31-16-948.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-31-16-948.png,True,62
2017-06-15__14-08-49-156.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-15__14-08-49-156.png,True,7
2017-06-15__12-14-42-852.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-14-42-852.png,True,53
2017-06-20__12-20-02-058.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-20-02-058.png,True,11
2017-06-09__12-41-50-942.jpeg,PI_154846,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-41-50-942.png,True,70
2017-06-21__12-01-33-904.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-01-33-904.png,True,52
2017-06-19__12-43-23-446.jpeg,PI_329256,../input/sorghum-id-fgvc-9/train_images/2017-06-19__12-43-23-446.png,True,48
2017-06-23__13-07-52-123.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-07-52-123.png,True,10
2017-06-14__15-59-58-683.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-14__15-59-58-683.png,True,56
2017-06-23__14-52-16-469.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-23__14-52-16-469.png,True,14
2017-06-17__14-22-07-717.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-22-07-717.png,True,29
2017-06-27__12-50-36-655.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-50-36-655.png,True,16
2017-06-20__11-20-26-199.jpeg,PI_196583,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-20-26-199.png,True,41
2017-06-01__12-41-31-486.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-41-31-486.png,True,37
2017-06-29__12-26-30-109.jpeg,PI_152591,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-26-30-109.png,True,80
2017-06-15__12-44-00-810.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-44-00-810.png,True,62
2017-06-26__10-34-27-534.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-34-27-534.png,True,24
2017-06-16__11-50-19-337.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-50-19-337.png,True,38
2017-06-22__12-53-35-770.jpeg,PI_157035,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-53-35-770.png,True,75
2017-06-13__11-23-24-391.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-23-24-391.png,True,38
2017-06-22__12-24-01-146.jpeg,PI_153877,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-24-01-146.png,True,73
2017-06-01__11-23-08-799.jpeg,PI_329256,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-23-08-799.png,True,48
2017-06-22__12-09-53-731.jpeg,PI_92270,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-09-53-731.png,True,2
2017-06-09__12-42-53-469.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-42-53-469.png,True,31
2017-06-28__12-44-49-223.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-44-49-223.png,True,88
2017-06-22__13-20-08-254.jpeg,PI_152828,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-20-08-254.png,True,15
2017-06-22__13-28-16-615.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-28-16-615.png,True,87
2017-06-23__18-34-14-756.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-23__18-34-14-756.png,True,45
2017-06-16__12-36-36-004.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-36-36-004.png,True,37
2017-06-02__16-18-17-712.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-18-17-712.png,True,35
2017-06-27__11-09-20-450.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-09-20-450.png,True,82
2017-06-12__14-06-47-150.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-06-47-150.png,True,24
2017-06-03__12-52-18-614.jpeg,PI_297130,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-52-18-614.png,True,68
2017-06-14__16-32-40-832.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-32-40-832.png,True,59
2017-06-12__14-27-04-995.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-27-04-995.png,True,71
2017-06-02__17-10-34-311.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-10-34-311.png,True,86
2017-06-16__11-57-02-691.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-57-02-691.png,True,44
2017-06-01__10-28-29-285.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-28-29-285.png,True,66
2017-06-23__11-19-41-249.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-19-41-249.png,True,27
2017-06-16__11-01-54-363.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-01-54-363.png,True,55
2017-06-26__11-11-20-589.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-11-20-589.png,True,45
2017-06-15__12-16-03-744.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-16-03-744.png,True,66
2017-06-17__12-50-17-773.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-50-17-773.png,True,18
2017-06-03__13-01-28-246.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-03__13-01-28-246.png,True,56
2017-06-16__11-29-20-842.jpeg,PI_297155,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-29-20-842.png,True,58
2017-06-15__12-13-50-924.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-13-50-924.png,True,42
2017-06-28__11-11-51-397.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-11-51-397.png,True,9
2017-06-28__14-35-33-059.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-28__14-35-33-059.png,True,14
2017-06-03__11-14-58-280.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-14-58-280.png,True,46
2017-06-28__10-26-24-078.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-26-24-078.png,True,42
2017-06-14__15-55-02-487.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-14__15-55-02-487.png,True,13
2017-06-27__11-58-31-399.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-58-31-399.png,True,45
2017-06-03__12-19-40-055.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-19-40-055.png,True,11
2017-06-27__10-36-57-694.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-36-57-694.png,True,83
2017-06-26__11-18-53-096.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-18-53-096.png,True,77
2017-06-04__14-03-04-547.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-03-04-547.png,True,53
2017-06-27__10-33-46-723.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-33-46-723.png,True,55
2017-06-26__10-55-59-118.jpeg,PI_297155,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-55-59-118.png,True,58
2017-06-29__10-26-54-557.jpeg,PI_257600,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-26-54-557.png,True,91
2017-06-21__13-01-57-813.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-01-57-813.png,True,23
2017-06-03__11-26-09-856.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-26-09-856.png,True,32
2017-06-16__12-00-40-869.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-00-40-869.png,True,35
2017-06-03__11-19-07-581.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-19-07-581.png,True,46
2017-06-15__12-33-31-193.jpeg,PI_297155,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-33-31-193.png,True,58
2017-06-16__11-48-40-342.jpeg,PI_157035,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-48-40-342.png,True,75
2017-06-13__12-10-43-125.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-10-43-125.png,True,83
2017-06-26__10-27-55-554.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-27-55-554.png,True,18
2017-06-28__10-26-34-078.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-26-34-078.png,True,24
2017-06-12__14-31-15-711.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-31-15-711.png,True,88
2017-06-16__12-05-18-690.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-05-18-690.png,True,35
2017-06-28__12-27-44-442.jpeg,PI_196598,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-27-44-442.png,True,54
2017-06-04__13-30-30-798.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-30-30-798.png,True,55
2017-06-19__12-28-31-307.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-19__12-28-31-307.png,True,7
2017-06-23__11-20-04-243.jpeg,PI_155885,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-20-04-243.png,True,92
2017-06-27__10-25-04-311.jpeg,PI_329310,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-25-04-311.png,True,17
2017-06-26__10-34-46-554.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-34-46-554.png,True,53
2017-06-15__13-41-40-018.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-41-40-018.png,True,81
2017-06-01__12-44-41-551.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-44-41-551.png,True,22
2017-06-17__14-01-41-818.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-01-41-818.png,True,3
2017-06-17__12-40-47-878.jpeg,PI_155885,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-40-47-878.png,True,92
2017-06-09__13-31-30-514.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-31-30-514.png,True,13
2017-06-20__12-58-23-986.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-58-23-986.png,True,5
2017-06-16__10-55-23-278.jpeg,PI_152728,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-55-23-278.png,True,67
2017-06-19__18-01-57-519.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-19__18-01-57-519.png,True,93
2017-06-12__15-14-55-651.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-12__15-14-55-651.png,True,7
2017-06-20__12-20-17-041.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-20-17-041.png,True,9
2017-06-04__13-39-27-229.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-39-27-229.png,True,86
2017-06-01__11-09-16-589.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-09-16-589.png,True,39
2017-06-09__12-57-01-451.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-57-01-451.png,True,55
2017-06-15__12-57-00-870.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-57-00-870.png,True,40
2017-06-27__11-58-53-399.jpeg,PI_276837,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-58-53-399.png,True,60
2017-06-01__11-54-49-460.jpeg,PI_157804,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-54-49-460.png,True,49
2017-06-03__12-30-06-441.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-30-06-441.png,True,4
2017-06-17__14-29-29-096.jpeg,PI_154750,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-29-29-096.png,True,19
2017-06-15__14-19-35-063.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-15__14-19-35-063.png,True,1
2017-06-04__13-27-03-615.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-27-03-615.png,True,4
2017-06-13__12-36-12-074.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-36-12-074.png,True,50
2017-06-17__14-04-58-956.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-04-58-956.png,True,3
2017-06-13__11-00-09-899.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-00-09-899.png,True,87
2017-06-15__11-35-54-903.jpeg,PI_257600,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-35-54-903.png,True,91
2017-06-23__11-58-31-029.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-58-31-029.png,True,82
2017-06-18__13-42-44-822.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-18__13-42-44-822.png,True,94
2017-06-27__13-17-40-267.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-27__13-17-40-267.png,True,86
2017-06-13__11-25-45-305.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-25-45-305.png,True,95
2017-06-22__13-36-48-415.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-36-48-415.png,True,5
2017-06-02__17-33-42-493.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-33-42-493.png,True,18
2017-06-29__10-26-36-557.jpeg,PI_213900,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-26-36-557.png,True,20
2017-06-04__12-43-36-458.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-04__12-43-36-458.png,True,22
2017-06-21__12-25-49-786.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-25-49-786.png,True,77
2017-06-27__12-36-00-560.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-36-00-560.png,True,77
2017-06-09__12-25-20-092.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-25-20-092.png,True,53
2017-06-17__14-04-19-018.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-04-19-018.png,True,81
2017-06-01__11-25-42-710.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-25-42-710.png,True,5
2017-06-02__18-15-07-944.jpeg,PI_152828,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-15-07-944.png,True,15
2017-06-20__11-25-51-344.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-25-51-344.png,True,55
2017-06-16__14-24-50-963.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-16__14-24-50-963.png,True,35
2017-06-02__16-26-09-868.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-26-09-868.png,True,25
2017-06-20__11-36-10-277.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-36-10-277.png,True,66
2017-06-01__12-47-11-384.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-47-11-384.png,True,35
2017-06-21__12-02-24-802.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-02-24-802.png,True,36
2017-06-28__11-29-31-973.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-29-31-973.png,True,16
2017-06-23__18-42-04-751.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-23__18-42-04-751.png,True,82
2017-06-03__12-29-10-164.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-29-10-164.png,True,4
2017-06-03__12-37-57-818.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-37-57-818.png,True,83
2017-06-12__15-19-55-726.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-12__15-19-55-726.png,True,64
2017-06-03__13-00-09-526.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-03__13-00-09-526.png,True,50
2017-06-19__13-02-24-157.jpeg,PI_266927,../input/sorghum-id-fgvc-9/train_images/2017-06-19__13-02-24-157.png,True,30
2017-06-17__13-16-16-081.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-16-16-081.png,True,25
2017-06-20__11-16-08-244.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-16-08-244.png,True,96
2017-06-16__11-02-28-702.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-02-28-702.png,True,18
2017-06-16__11-04-43-497.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-04-43-497.png,True,66
2017-06-03__12-02-26-007.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-02-26-007.png,True,53
2017-06-26__12-58-25-392.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-26__12-58-25-392.png,True,26
2017-06-12__15-24-05-833.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-12__15-24-05-833.png,True,6
2017-06-09__12-17-27-809.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-17-27-809.png,True,40
2017-06-27__13-20-28-628.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-27__13-20-28-628.png,True,86
2017-06-16__10-56-03-812.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-56-03-812.png,True,55
2017-06-04__12-47-46-695.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-04__12-47-46-695.png,True,35
2017-06-03__11-20-43-175.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-20-43-175.png,True,87
2017-06-01__12-43-50-490.jpeg,PI_197542,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-43-50-490.png,True,43
2017-06-29__11-56-45-829.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-56-45-829.png,True,31
2017-06-05__12-57-44-897.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-05__12-57-44-897.png,True,65
2017-06-26__11-55-11-481.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-55-11-481.png,True,1
2017-06-27__12-50-54-655.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-50-54-655.png,True,51
2017-06-13__11-27-29-293.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-27-29-293.png,True,82
2017-06-26__11-28-09-339.jpeg,PI_156217,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-28-09-339.png,True,74
2017-06-14__16-22-26-868.jpeg,PI_157030,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-22-26-868.png,True,85
2017-06-04__13-04-42-557.jpeg,PI_297130,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-04-42-557.png,True,68
2017-06-02__16-31-47-394.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-31-47-394.png,True,77
2017-06-03__11-16-07-480.jpeg,PI_152828,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-16-07-480.png,True,15
2017-06-28__11-29-50-913.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-29-50-913.png,True,51
2017-06-28__14-21-56-630.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-28__14-21-56-630.png,True,29
2017-06-14__16-38-12-540.jpeg,PI_276837,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-38-12-540.png,True,60
2017-06-15__12-54-53-009.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-54-53-009.png,True,22
2017-06-23__16-38-36-796.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-38-36-796.png,True,4
2017-06-29__11-20-11-192.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-20-11-192.png,True,57
2017-06-22__13-17-32-853.jpeg,PI_229841,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-17-32-853.png,True,69
